#where:  mlw  (AFGL Atmospheric Constituent Profiles - normalized)
#                                           molecular  concentrations
#what:   z   pressure   temp     H2O        CO2        O3         N2O        CO         CH4        N2       O2
#units: km     atm        K     ppV        ppV        ppV        ppV        ppV        ppV        ppV      ppV
  65.00  9.3758E-05   240.90   4.000E-06  3.300E-04  5.500E-07  1.321E-09  5.586E-07  1.500E-07  7.810E-01  2.090E-01
  70.00  4.6385E-05   230.70   3.300E-06  3.300E-04  3.200E-07  1.007E-09  1.078E-06  1.500E-07  7.810E-01  2.090E-01
  75.00  2.1910E-05   220.40   2.700E-06  3.300E-04  2.500E-07  7.883E-10  1.897E-06  1.500E-07  7.810E-01  2.090E-01
  80.00  1.0165E-05   210.10   2.000E-06  3.280E-04  2.300E-07  6.333E-10  2.960E-06  1.500E-07  7.810E-01  2.090E-01
  85.00  4.5004E-06   199.80   1.330E-06  3.200E-04  5.500E-07  5.194E-10  4.526E-06  1.500E-07  7.810E-01  2.000E-01
  90.00  1.9541E-06   199.50   8.500E-07  3.100E-04  8.000E-07  4.333E-10  6.862E-06  1.400E-07  7.800E-01  1.900E-01
  95.00  8.6553E-07   208.30   5.400E-07  2.700E-04  8.000E-07  3.666E-10  1.054E-05  1.300E-07  7.790E-01  1.800E-01
 100.00  4.0207E-07   218.60   4.000E-07  1.950E-04  4.000E-07  3.140E-10  1.709E-05  1.200E-07  7.770E-01  1.600E-01
 105.00  1.9738E-07   237.10   3.400E-07  1.100E-04  2.000E-07  2.717E-10  2.473E-05  1.100E-07  7.740E-01  1.400E-01
 110.00  1.0432E-07   259.50   2.800E-07  6.000E-05  5.000E-08  2.373E-10  3.359E-05  9.500E-08  7.700E-01  1.200E-01
 115.00  5.9018E-08   293.00   2.400E-07  4.000E-05  5.000E-09  2.089E-10  4.149E-05  6.000E-08  7.650E-01  9.400E-02
 120.00  3.5529E-08   333.00   2.000E-07  3.500E-05  5.000E-10  1.851E-10  5.000E-05  3.000E-08  7.600E-01  7.250E-02
